priority,arrival_time,removal_time,clicked,sender_package,sender_app_name,phone_status,ringer_mode,interruption_filter,filter_cleared,led,vibrate,sound,latitude,longitude,activity,surrounding_sound,wifi,proximity,something
1,1423703750750,1423707218437,false,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,unknown,SILENT,true,false
1,1423703748412,1423707218437,false,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,unknown,SILENT,true,false
1,1423703671834,1423707218437,false,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423703668917,1423707218437,false,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423703629156,1423707218437,false,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423703529117,1423707218437,false,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,unknown,SILENT,true,false
1,1423703436718,1423707218437,false,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,unknown,SILENT,true,false
1,1423703434615,1423707218437,false,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,unknown,SILENT,true,false
1,1423703402046,1423707218437,false,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,unknown,SILENT,true,false
1,1423703383094,1423707218437,false,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423703367825,1423707218437,false,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423703349323,1423707218437,false,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423703309456,1423707218437,false,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423703307781,1423707218437,false,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423703261292,1423707218437,false,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423703232696,1423707218437,false,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423703231298,1423707218437,false,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423703145100,1423707218437,false,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423703143187,1423707218437,false,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423703123253,1423707218437,false,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423703104672,1423707218437,false,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423703095835,1423707218437,false,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423703085893,1423707218437,false,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,unknown,SILENT,true,false
1,1423703077874,1423707218437,false,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,unknown,SILENT,true,false
1,1423703070973,1423707218437,false,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,unknown,SILENT,true,false
1,1423702908232,1423707218437,false,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423702903784,1423707218437,false,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423702902408,1423707218437,false,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423702893883,1423707218437,false,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423702883941,1423707218437,false,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423702855751,1423707218437,false,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423702611931,1423707218437,false,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423702147127,1423707218437,false,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423702120360,1423707218437,false,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423701991794,1423707218437,false,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423701964907,1423707218437,false,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423701928275,1423707218437,false,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423701888843,1423707218437,false,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423701863653,1423707218437,false,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423701855893,1423707218437,false,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423701833280,1423707218437,false,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423701584760,1423707218437,false,com.whatsapp,WhatsApp,UNLOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,false,false,false,52.4561603,-1.9274327,1162,unknown,SILENT,true,false
1,1423701553871,1423707218437,false,com.whatsapp,WhatsApp,UNLOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,false,false,false,52.4561603,-1.9274327,1162,tilting,SILENT,true,false
1,1423701461474,1423707218437,false,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,in_vehicle,SILENT,true,false
1,1423701447472,1423707218437,false,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,in_vehicle,SILENT,true,false
1,1423701424328,1423707218437,false,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,unknown,SILENT,true,false
1,1423701404987,1423707218437,false,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,unknown,SILENT,true,false
1,1423701372789,1423707218437,false,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,unknown,SILENT,true,false
1,1423701344204,1423707218437,false,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,unknown,SILENT,true,false
1,1423701337161,1423707218437,false,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,unknown,SILENT,true,false
1,1423701332446,1423707218437,false,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,unknown,SILENT,true,false
1,1423701328902,1423707218437,false,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,unknown,SILENT,true,false
1,1423701317290,1423707218437,false,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,unknown,SILENT,true,false
1,1423701303318,1423707218437,false,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,unknown,SILENT,true,false
1,1423701294471,1423707218437,false,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,unknown,SILENT,true,false
1,1423701277836,1423707218437,false,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,tilting,SILENT,true,false
1,1423701272187,1423707218437,false,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,tilting,SILENT,true,false
1,1423701225107,1423707218437,false,com.whatsapp,WhatsApp,UNLOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,false,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423701197990,1423707218437,false,com.whatsapp,WhatsApp,UNLOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,false,false,false,52.4561603,-1.9274327,1162,in_vehicle,SILENT,true,false
1,1423701183185,1423707218437,false,com.whatsapp,WhatsApp,UNLOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,false,false,false,52.4561603,-1.9274327,1162,tilting,SILENT,true,false
1,1423701154488,1423707218437,false,com.whatsapp,WhatsApp,UNLOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,false,false,false,52.4561603,-1.9274327,1162,unknown,SILENT,true,false
1,1423701132464,1423707218437,false,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,unknown,SILENT,true,false
1,1423700703362,1423707218437,false,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,unknown,SILENT,true,false
1,1423700671752,1423707218437,false,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,unknown,SILENT,true,false
1,1423700644225,1423707218437,false,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,unknown,SILENT,true,false
1,1423700605658,1423707218437,false,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,unknown,SILENT,true,false
1,1423700597177,1423707218437,false,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,unknown,SILENT,true,false
1,1423700566800,1423707218437,false,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,unknown,SILENT,true,false
1,1423700549449,1423707218437,false,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,unknown,SILENT,true,false
1,1423699889921,1423707218437,false,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423699683900,1423707218437,false,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423699584583,1423707218437,false,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423699569920,1423707218437,false,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423699565970,1423707218437,false,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423699556386,1423707218437,false,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423699395043,1423707218437,false,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,unknown,SILENT,true,false
1,1423699372245,1423707218437,false,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,unknown,SILENT,true,false
1,1423699340852,1423707218437,false,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423707485096,1423707575378,false,com.facebook.orca,Messenger,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423707479778,1423707575378,false,com.facebook.orca,Messenger,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423709650733,1423709653234,false,com.whatsapp,WhatsApp,UNLOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,false,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423709635781,1423709653234,false,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423709548545,1423709653234,false,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423709543056,1423709653234,false,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423709540032,1423709653234,false,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423709471305,1423709653234,false,com.whatsapp,WhatsApp,UNLOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,false,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423709366736,1423709653234,false,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423709359266,1423709653234,false,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423715386293,1423717319203,true,com.whatsapp,WhatsApp,UNLOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,false,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423713358836,1423717319203,true,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423713336952,1423717319203,true,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423713326049,1423717319203,true,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423713294586,1423717319203,true,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423713282269,1423717319203,true,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423713269401,1423717319203,true,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423713112666,1423717319203,true,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423713101223,1423717319203,true,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423713063212,1423717319203,true,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423712995597,1423717319203,true,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423712826981,1423717319203,true,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423712537230,1423717319203,true,com.whatsapp,WhatsApp,UNLOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,false,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423712473031,1423717319203,true,com.whatsapp,WhatsApp,UNLOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,false,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423710714030,1423717319203,true,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423710710034,1423717319203,true,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423710702055,1423717319203,true,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423710653763,1423717319203,true,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423710651653,1423717319203,true,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423710633799,1423717319203,true,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423710596792,1423717319203,true,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423710566867,1423717319203,true,com.whatsapp,WhatsApp,UNLOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,false,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423710564323,1423717319203,true,com.whatsapp,WhatsApp,UNLOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,false,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423710537295,1423717319203,true,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423710529920,1423717319203,true,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423710522117,1423717319203,true,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423710470426,1423717319203,true,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423709977701,1423717319203,true,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423709947465,1423717319203,true,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423709933989,1423717319203,true,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423709922250,1423717319203,true,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423709920130,1423717319203,true,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423709917954,1423717319203,true,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423709905544,1423717319203,true,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423709898904,1423717319203,true,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423709866322,1423717319203,true,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423709862022,1423717319203,true,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423709857419,1423717319203,true,com.whatsapp,WhatsApp,LOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,true,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423709848085,1423717319203,true,com.whatsapp,WhatsApp,UNLOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,false,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423709836824,1423717319203,true,com.whatsapp,WhatsApp,UNLOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,false,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423709815627,1423717319203,true,com.whatsapp,WhatsApp,UNLOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,false,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423709811338,1423717319203,true,com.whatsapp,WhatsApp,UNLOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,false,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423709797797,1423717319203,true,com.whatsapp,WhatsApp,UNLOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,false,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423709793901,1423717319203,true,com.whatsapp,WhatsApp,UNLOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,false,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423709780511,1423717319203,true,com.whatsapp,WhatsApp,UNLOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,false,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423709775545,1423717319203,true,com.whatsapp,WhatsApp,UNLOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,false,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423709772586,1423717319203,true,com.whatsapp,WhatsApp,UNLOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,false,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423709768215,1423717319203,true,com.whatsapp,WhatsApp,UNLOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,false,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423709766377,1423717319203,true,com.whatsapp,WhatsApp,UNLOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,false,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423709751998,1423717319203,true,com.whatsapp,WhatsApp,UNLOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,false,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423709747226,1423717319203,true,com.whatsapp,WhatsApp,UNLOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,false,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423709735222,1423717319203,true,com.whatsapp,WhatsApp,UNLOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,false,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423709724436,1423717319203,true,com.whatsapp,WhatsApp,UNLOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,false,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423709719784,1423717319203,true,com.whatsapp,WhatsApp,UNLOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,false,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423709716814,1423717319203,true,com.whatsapp,WhatsApp,UNLOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,false,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
1,1423709711691,1423717319203,true,com.whatsapp,WhatsApp,UNLOCKED,SILENT,INTERRUPTION_FILTER_ALL,true,false,false,false,52.4561603,-1.9274327,1162,still,SILENT,true,false
